dzf97mp8|submitted_for_settlement|sale|USD|1.00|self||||||||||M|I|M||W7CYPH|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||601111|1117|Discover|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/discover.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|601111******1117|12/2020||||||||||||2018-01-31 17:19:11|2018-01-31 17:19:11
fjq5cb46|submitted_for_settlement|sale|USD|5.50|self||||||||||M|I|M||YM5NZV|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||510510|5100|MasterCard|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/mastercard.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|510510******5100|12/2020||||||||||||2018-01-31 17:19:11|2018-01-31 17:19:11
n10d53bt|submitted_for_settlement|sale|USD|1.00|self||||||||||M|I|M||8HGD05|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||601111|1117|Discover|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/discover.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|601111******1117|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
k4s747cg|submitted_for_settlement|sale|USD|500.12|self||||||||||M|I|M||9JRFZK|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||400011|1511|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|400011******1511|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
d40tjekh|submitted_for_settlement|sale|USD|100.00|self||||||||||I|I|M||FY94CS|1000|Approved|||||false|||false||||credit_card||||||||||||||||||||||||||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
h44gy6pc|submitted_for_settlement|sale|USD|5.00|self||||||||||M|I|M||F8M2WQ|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
q4wxfzfb|submitted_for_settlement|sale|USD|12.11|self||||||||||M|I|M||SJWK1T|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||555555|4444|MasterCard|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/mastercard.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|555555******4444|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
1t1vcp4j|submitted_for_settlement|sale|USD|33.12|self||||||||||M|I|M||YW1J62|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
gagjvvfd|submitted_for_settlement|sale|USD|5.00|self||||||||||M|I|M||HXGCL1|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||400011|1115|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|400011******1115|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
cqsphdmr|submitted_for_settlement|sale|USD|5.50|self||||||||||M|I|M||5XTZ7C|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||510510|5100|MasterCard|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/mastercard.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|510510******5100|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
871bzfwa|submitted_for_settlement|sale|USD|5.50|self||||||||||M|I|M||TNLF1D|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||378282|0005|American Express|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/american_express.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|378282******0005|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:18:00
4qj9sxf2|submitted_for_settlement|sale|USD|33.33|self||||||||||M|I|M||B391DQ|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||378734|1000|American Express|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/american_express.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|378734******1000|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:17:59
3ghhp7zx|gateway_rejected|sale|USD|5.00|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:59|2018-01-31 17:17:59
pbzsd5ne|gateway_rejected|sale|USD|33.33|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||378734|1000|American Express|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/american_express.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|378734******1000|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
j1wpyvzg|gateway_rejected|sale|USD|5.00|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||400011|1115|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|400011******1115|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
a1na7bst|gateway_rejected|sale|USD|5.50|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||378282|0005|American Express|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/american_express.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|378282******0005|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
57xns8g0|gateway_rejected|sale|USD|5.00|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:14
e1s0k3wn|gateway_rejected|sale|USD|500.12|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||400011|1511|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|400011******1511|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
3517mre6|gateway_rejected|sale|USD|5.00|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:14
7ka719rh|gateway_rejected|sale|USD|33.12|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
rdcyjnaw|gateway_rejected|sale|USD|5.50|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||510510|5100|MasterCard|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/mastercard.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|510510******5100|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
fn0wqtak|gateway_rejected|sale|USD|100.00|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card||||||||||||||||||||||||||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
dj4eka8s|gateway_rejected|sale|USD|12.11|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||555555|4444|MasterCard|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/mastercard.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|555555******4444|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
hj84z2bm|gateway_rejected|sale|USD|1.00|self|||||||||||||duplicate|||Unknown ()|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||601111|1117|Discover|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/discover.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|601111******1117|12/2020||||||||||||2018-01-31 17:17:13|2018-01-31 17:17:13
kpsfwg1g|submitted_for_settlement|sale|USD|12.11|self||||||||||M|I|M||GWPK9M|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||555555|4444|MasterCard|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/mastercard.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|555555******4444|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:49
jx5ht4th|submitted_for_settlement|sale|USD|5.00|self||||||||||M|I|M||MPK86Y|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||400011|1115|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|400011******1115|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:49
rq6pv9p9|submitted_for_settlement|sale|USD|5.50|self||||||||||M|I|M||GRDPVT|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||510510|5100|MasterCard|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/mastercard.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|510510******5100|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:49
px985wxc|submitted_for_settlement|sale|USD|33.12|self||||||||||M|I|M||1M9XCV|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:50
4fymftx3|submitted_for_settlement|sale|USD|5.00|self||||||||||M|I|M||K8T3GZ|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:50
cg617b2s|submitted_for_settlement|sale|USD|5.50|self||||||||||M|I|M||8TM09V|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||378282|0005|American Express|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/american_express.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|378282******0005|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:49
6wtepwj0|submitted_for_settlement|sale|USD|100.00|self||||||||||I|I|M||G3MJ7W|1000|Approved|||||false|||false||||credit_card||||||||||||||||||||||||||||||||||||||||||401288|1881|Visa|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/visa.png?environment=sandbox|No|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||Unknown||false|401288******1881|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:50
ngpyhwtd|submitted_for_settlement|sale|USD|33.33|self||||||||||M|I|M||1J3RVF|1000|Approved|||||false|||false||||credit_card|||||||||||||||||||||||94107|||||||||||||||||||378734|1000|American Express|12|2020|US||https://assets.braintreegateway.com/payment_method_logo/american_express.png?environment=sandbox|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown|Unknown||false|378734******1000|12/2020||||||||||||2018-01-31 17:16:49|2018-01-31 17:16:49
